Sample,Site,Trap Days,Month,Season,Urban Type,Temp Max,Temp Min,Temp Mean,Rh Max,Rh Min,Rh Mean,Photoperiod,PCA1,PCA2,Lawn,Compost,Mulch,Drought,Native,Water,Richness,Abundance,CorRich,CorAbun,Aenigmatias,Anevrina,Apocephalus aquilonius,Apocephalus grandipalpis group,Beckerina  brown (sp2),Beckerina yellow (sp1),Chonocephalus bentacaisei,Conicera aldrichi,Conicera similis,Conicera tibialis,Diplonevra,Dohrniphora cornuta,Gymnophora,M. agarici,M. albicaudata,M. arizonensis,M. armstrongorum,M. atrox ,M. barberi,M. basispinata,M. berndseni,M. baileyae,M. bradyi,M. brejchaorum,M. carthayensis,M. cavifemur,M. ciancii,M. creasoni,M. wongae,M. shatesae,M. defibaughorum,M. donahuei,M. francoae,M. fujiokai,M. pongsaiae,M. losangelensis,M. glabrifrons,M. globipyga,M. halterata,M. hansonix,M. hardingorum,M. heini,M. hentschkeae,M. hirticaudata,M. hoffmanorum,M. hoggorum,M. hoguei,M. ilca,M. isaacmajorum,M. kelleri,M. risoria,M. largifrontalis,M. lombardorum,M. marquezi,M. mikejohnsoni,M. modesta?,M. nigra,M. gonzalezorum,M. friedrichae,M. oxboroughae,M. pisanoi,M. pleuralis,M. renwickorum,M. rodriguezorum,M. ruficornis,M. rufipes,M. sacatelensis,M. scalaris,M. scutellaris,M. seaverorum,M. sidneyae,M. sordida,M. steptoeae,M. stoakesi,M. sulphurizona,M. tecticauda,M. studentorum,M. voluntariorum,M. joanneae,M. phyllissunae,M wiegmanae,Metopina sp.,Metopina group,Microselia sp.,Myriophora alexandiae,Phalacrotophora halictorum,Phora coangustata,Phora cristipes,Phora sp1,Pseudacteon amuletum,Pseudacteon californiensis,Pseudacteon crawfordi,Pseudacteon long setae,Puliciphora occidentalis,Spiniphora bergenstammi,Triphleba,Trophodeinus arizonensis,Trophodeinus furcatus,Veruanus boreotis,Agapostemon sp.,Andrena sp.,Anthophora californica,Anthophora urbana,Anthophora sp.,Apis mellifera,Ashmeadiella sp.,Ceratina sp.,Colletes sp.,Conanthalictus,Diadasia sp.,Eucera sp.,Halictus ligatus,Halictus tripartitus,Hoplitus,Hylaeus sp.,Lasioglossum (Dialictus) sp.,Lasioglossum (Evylaeus) sp.,Megachile heriades,Megachile sp.,Mellisodes sp.,Osmia sp.,Perdita sp.,Sphecodes sp.,Xylocopa tabaniformis,Allograpta exotica,Allograpta obliqua,Copestylum fraudulentum,Copestylum marginatum,Copestylum satur,Chrysotoxum sp.,Dioprosopa clavata,Eumerus funeralis,Eumerus narcissa,Eupeodes fumipennis,Eupeodes luniger,Eupeodes pomus,E. fumipennis/ pomus,Eupeodes volucris,Fazia micrura,Heringia sp.,Nausigaster unimaculata,Ocyptamus lemur,Orthonevra flukei,Paragus haemorrhous,Platycheirus obscurus,Pseudodoros clavatus,Spaerophoira contigua,Spaerophoira sulphuripes,Syritta pipiens,Syrphus opinator,Toxomerus marginatus,Toxomerus occidentalis,Trichopsomyia sp.,Amiota picta,Chymomyza amoena,Drosophila busckii,Drosophila flavohirta,Drosophila gentica,Drosophila immigrans,Drosophila melanogaster,Drosophila occidentalis,Drosophila mel/sim female,Drosophila simulans,Drosophila suzukii,Gitona americana,Gitona bivisualis,Repleta group,Scaptomyza adusta,Scaptomyza flava,Scaptomyza graminum,Scaptomyza paravittata,Scaptomyza paradusta,Scaptomyza terminalis,Scaptomyza vittata,Unknown Drosophilid,Erioptera (Mesocyphona) distincta,Erioptera (Trimicera) pilipes,Limonia (Dicranomyia) brevivena,Limonia (Geranomyia) guatemalensis,Limonia humidicola,Nephrotoma suturalis wulpiana,Tipula (Lunatipula) atrisumma,Tipula (Tipula) oleracea,Tipula (Trichotipula) capistrano,Tipula (Triplicitipula) planicornis,Tipula (Triplicitipula) praecisa,Agraulis vanillae,Autographa californica,Brephidium exile,Colias eurytheme,Danaus plexippus,Dichorda illustraria,Erynnis funeralis,Hylephila phyleus,Hyles lineata,Leptotes marina,Lerodea eufala,Manduca sexta,Megalographa biloba,Noctua pronuba,Papilio cresphontes,Papilio zelicaon,Pero behrensaria,Phoebis sennae,Pieris rapae,Poanes melane,Pontia protodice,Pyrgus albescens,Strymon melinus,Trichoplusia ni,Abrhexosa grossa,Aztecatopse sp.nov.,Coboldia fuscipes,Psectrosciara sp.nov.,Quateiella quatei,Scatopse notata,Swammerdamella marginata
15915,1,7,May,High,9,36.70908333,11.95283333,19.74661458,93.375,11.53333333,53.87197421,13.97753298,1.45,-0.816,Yes,Yes,Yes,Yes,Yes,Yes,45,235,6.428571429,33.57142857,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,1,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,0,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,36,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,9,0,1,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
15916,5,7,Apr,High,3,34.48841667,6.773333333,16.80283036,95.14166667,17.125,56.71393849,12.93443291,-0.188,-1.23,Yes,Yes,Yes,No,No,Yes,28,152,4,21.71428571,0,0,0,0,0,0,3,0,1,3,0,1,0,7,0,0,4,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,1,0,7,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,50
15921,20,7,Apr,High,4,32.37766667,7.027833333,16.38623661,94.14166667,16.775,58.22113095,12.93505068,-0.363,-1.19,Yes,Yes,No,No,No,Yes,10,29,1.428571429,4.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15926,20,7,May,High,4,34.28833333,11.61683333,19.74127927,87.275,7.625,47.76388889,13.98439945,2,-1.54,Yes,Yes,No,No,No,Yes,14,67,2,9.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927,10,7,Apr,High,8,34.8145,6.45625,17.39091121,94.29166667,18.76666667,60.15114087,12.93192557,-0.133,-1.04,Yes,No,No,No,No,No,8,20,1.142857143,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15932,22,7,Apr,High,5,34.02283333,7.66325,16.97360574,93.13333333,16.63333333,56.79718164,12.93382685,8.09E-02,-1.23,No,Yes,Yes,No,No,No,24,93,3.428571429,13.28571429,0,0,0,0,0,0,0,0,6,2,0,1,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
15936,22,10,May,High,5,35.78308333,12.27175,22.49205456,86.60833333,9.533333333,39.59945437,13.80419745,2.79,-1.64,No,Yes,Yes,No,No,No,30,188,3,18.8,0,0,0,0,0,0,0,0,5,0,0,1,0,10,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
15939,6,16,Apr,High,4,33.47183333,10.57516667,17.84992212,92.45833333,14.30833333,60.44742063,13.17018982,0.473,-0.814,Yes,No,No,No,No,Yes,74,518,4.625,32.375,0,2,0,0,0,0,1,0,7,1,0,1,0,75,20,5,13,2,5,0,2,0,0,0,1,0,0,8,0,0,0,0,12,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,17,26,1,8,0,13,0,0,16,0,6,0,0,0,1,0,0,0,0,1,0,0,0,50,0,0,0,0,0,12,2,0,0,0,16,0,0,0,0,0,0,0,10,1,0,0,3,0,0,2,7,0,0,14,0,18,0,3,0,3,0,17,0,0,16,0,0,1,0,9,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,2,0,7,0,2,0,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,4,0,2
15943,12,7,Apr,High,8,34.09583333,7.256916667,16.98891347,95.875,19.525,60.23917749,12.93297127,-0.356,-0.861,No,No,No,No,No,No,25,173,3.571428571,24.71428571,0,0,0,0,0,0,0,0,22,7,0,0,0,20,0,0,6,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,11,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
15948,12,7,May,High,8,37.33983333,12.11616667,20.75581796,88.35833333,7.575,47.55009921,13.97965724,2.39,-1.44,No,No,No,No,No,No,27,122,3.857142857,17.42857143,0,0,0,0,0,0,0,0,1,1,0,1,0,8,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,0,0,9,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
15950,4,6,Apr,High,4,31.26225,6.857583333,15.77647321,96.40833333,17.875,60.30193452,12.93521852,-0.87,-0.984,Yes,No,Yes,No,No,Yes,34,157,5.666666667,26.16666667,0,0,0,0,0,0,0,0,1,0,0,0,0,54,6,0,11,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,1,0,3,0,0,1,0,3,0,0,0,1,4,0,1,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15955,4,10,May,High,4,33.11766667,10.17316667,19.16086409,93.275,9.366666667,50.33690476,13.98478223,0.972,-1.23,Yes,No,Yes,No,No,Yes,22,98,2.2,9.8,0,0,0,0,0,0,0,0,0,0,0,1,0,47,4,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15956,26,7,Apr,High,9,30.542,7.627666667,16.09676366,95.825,22.75,62.82887807,12.93330732,-0.903,-0.557,No,No,No,Yes,Yes,No,23,88,3.285714286,12.57142857,0,0,0,0,0,0,0,0,1,0,0,0,0,11,4,0,8,0,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15961,26,7,May,High,9,33.33483333,12.068,19.56921478,90.05833333,9.166666667,51.32991071,13.98042361,1.53,-1.14,No,No,No,Yes,Yes,No,13,87,1.857142857,12.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15962,8,7,Apr,High,9,32.91008333,7.999166667,16.76277728,95.35833333,23.15,62.30347222,12.9324465,-0.486,-0.541,Yes,Yes,No,No,No,Yes,4,5,0.571428571,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15967,8,7,May,High,9,36.17958333,12.77683333,20.15251587,85.225,8.7,50.37797619,13.97846054,2.49,-1.37,Yes,Yes,No,No,No,Yes,2,2,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15968,18,7,Apr,High,9,33.53408333,5.562833333,15.75213817,94.98333333,20.11666667,63.62091901,12.9339315,-0.738,-0.976,Yes,No,No,No,No,No,41,658,5.857142857,94,0,0,0,0,0,0,1,0,2,5,0,0,0,229,6,0,71,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,105,13,0,0,52,0,0,4,0,32,0,0,0,0,5,0,0,0,1,0,1,0,38,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
15973,18,7,May,High,9,36.43933333,9.956166667,19.57787897,93.45,8.833333333,50.51502976,13.98184706,1.33,-1.29,Yes,No,No,No,No,No,25,294,3.571428571,42,0,0,0,0,0,0,1,0,1,0,0,0,0,93,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,1,0,37,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,1,0,42,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
15977,19,7,May,High,9,36.53083333,12.785,21.93266617,86.90833333,10.15833333,47.59404762,13.80323837,2.6,-1.26,No,Yes,Yes,Yes,Yes,Yes,43,318,6.142857143,45.42857143,0,0,0,0,0,0,6,0,1,1,0,1,0,54,0,0,21,0,1,14,2,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,1,0,20,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,14,0,0,2,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20
15980,16,7,Apr,High,8,33.35433333,9.346666667,17.63333631,94.8,18.775,67.73650794,13.1693492,-0.17,-0.316,No,No,No,Yes,Yes,No,48,661,6.857142857,94.42857143,0,0,0,0,0,0,17,0,54,13,0,0,0,53,1,0,85,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,2,13,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,1,64,71,2,0,68,0,0,3,0,2,0,0,0,16,8,0,0,0,0,0,0,0,31,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,13,0,4,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,12
15984,16,7,May,High,8,36.44008333,11.155,20.31612698,92.84166667,8.975,48.49697421,13.98315912,1.65,-1.23,No,No,No,Yes,Yes,No,53,903,7.571428571,129,0,0,0,0,0,0,39,0,32,8,0,2,0,116,0,0,39,0,0,12,2,0,0,0,0,0,0,12,0,0,1,4,0,12,0,0,0,1,10,14,0,3,1,0,0,0,0,1,0,0,0,0,34,58,0,0,226,0,0,15,0,21,0,0,0,24,3,1,0,0,0,0,2,0,115,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,6,3,1,0,6,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
15992,14,7,May,High,3,36.2685,10.46508333,19.7577495,87.90833333,7.833333333,48.58516865,13.98191184,2.01,-1.62,No,No,No,Yes,Yes,No,37,373,5.285714286,53.28571429,0,0,0,0,0,0,0,0,11,1,0,0,0,51,0,0,4,0,2,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,7,15,1,0,0,33,0,0,0,0,29,0,0,0,2,0,1,0,0,11,0,1,0,51,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
